"town"@fa	<http://fa.dbpedia.org/property/plz>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/stateName>	None	None	6	13
"town"@fa	<http://fa.dbpedia.org/property/state>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/imagesize>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/landkreis>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/populationDensity>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/populationRef>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/lats>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/ناشر>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/licence>	None	None	3	13
"town"@fa	__total__	None	__total__	13	13
"town"@fa	<http://fa.dbpedia.org/property/longm>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/population>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/altitude>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/regbzk>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/gemeindeschlüssel>	None	None	7	13
"town"@fa	<http://fa.dbpedia.org/property/lageplan>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/adresse>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/bundesland>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/populationAsOf>	None	None	8	13
"town"@fa	<http://fa.dbpedia.org/property/latm>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/nativeName>	None	None	6	13
"town"@fa	<http://fa.dbpedia.org/property/imagePlan>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/leaderName>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/einwohner>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/license>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/bürgermeister>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/district>	None	None	8	13
"town"@fa	<http://fa.dbpedia.org/property/areaMagnitude>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/wappen>	None	None	3	13
"town"@fa	<http://fa.dbpedia.org/property/بازیابی>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/lonMin>	None	None	7	13
"town"@fa	<http://fa.dbpedia.org/property/lonHem>	None	None	4	13
"town"@fa	<http://fa.dbpedia.org/property/عنوان>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/areaTotal>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/نشانی>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/تاریخبازدید>	None	None	1	13
"town"@fa	<http://fa.dbpedia.org/property/type>	None	None	13	13
"town"@fa	<http://fa.dbpedia.org/property/پیوند>	None	None	2	13
"town"@fa	<http://fa.dbpedia.org/property/latDeg>	None	None	7	13
"SACc"@fa	<http://fa.dbpedia.org/property/appmagV>	None	None	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/distLy>	None	None	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/name>	None	None	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/wikiPageUsesTemplate>	None	None	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/z>	None	None	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/epoch>	None	None	1	1
"SACc"@fa	__total__	None	__total__	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/names>	None	None	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/caption>	None	None	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/constellationName>	None	None	1	1
"SACc"@fa	<http://fa.dbpedia.org/property/type>	None	None	1	1
"بمب‌گذاری"@fa	<http://fa.dbpedia.org/property/date>	None	None	1	1
"بمب‌گذاری"@fa	<http://fa.dbpedia.org/property/type>	None	None	1	1
"بمب‌گذاری"@fa	<http://fa.dbpedia.org/property/crashImage>	None	None	1	1
"بمب‌گذاری"@fa	<http://fa.dbpedia.org/property/destination>	None	None	1	1
"بمب‌گذاری"@fa	<http://fa.dbpedia.org/property/tailNumber>	None	None	1	1
"بمب‌گذاری"@fa	<http://fa.dbpedia.org/property/name>	None	None	1	1
